sport,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,response_body_len,sjit,djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
0,0,ospf,REQ,50.004406,384,0,1,0,0,0,-,51.195488,0.0,6,0,0,0,0,0,64,0,0,0,2.58214,0.0,1424261155,1424261205,10000.876,0.0,0.0,0.0,0.0,0,0,,, ,2,4,4,2,2,4,2,0
16182,53,udp,CON,0.001063,130,162,31,29,0,0,dns,489181.5938,609595.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421949730,1421949730,0.008,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,5,4,1,1,1,0
47439,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933780,1421933780,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,8,8,7,7,7,4,7,1
61844,5190,tcp,FIN,0.006408,2158,1918,31,29,6,5,-,2583021.25,2275905.25,24,20,255,255,1889325364,1889659959,90,96,0,0,15.071744,16.683164,1421932539,1421932539,0.278609,0.298842,0.00071,0.000604,0.000106,0,0,0.0,0.0,0,8,4,1,2,1,1,1,0
41022,53,udp,CON,0.001068,130,162,31,29,0,0,dns,486891.4063,606741.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424260194,1424260194,0.008,0.002,0.0,0.0,0.0,0,0,,, ,1,2,4,5,1,1,5,0
5606,2350,tcp,FIN,0.034984,2958,32586,31,29,7,18,-,662474.25,7302767.0,48,50,255,255,2435287286,286028106,62,652,0,0,53.565074,52.481392,1421944878,1421944878,0.737489,0.700918,0.000781,0.000629,0.000152,0,0,0.0,0.0,0,18,6,6,13,2,2,2,0
1043,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1421932011,1421932011,0.006,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,7,6,6,6,3,6,0
20903,19705,tcp,FIN,0.593414,5176,3080,31,29,7,7,-,67298.71094,40147.35156,28,30,255,255,1706380371,1885709424,185,103,0,0,1291.970443,33.675309,1424258052,1424258052,21.966223,20.444379,0.000666,0.000526,0.00014,0,0,,, ,4,15,10,3,1,1,3,0
18146,53,udp,CON,0.001074,146,178,31,29,0,0,dns,543761.625,662942.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928136,1421928136,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,5,1,3,3,2,1,1,0
41571,29644,tcp,FIN,0.387582,424,8824,31,29,1,4,-,7657.734375,166963.375,8,12,255,255,1996073260,221811229,53,735,0,0,3270.011322,2598.025653,1421945508,1421945508,55.320429,35.193183,0.000584,0.000454,0.00013,0,0,0.0,0.0,0,15,18,9,18,2,2,2,0
47439,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931707,1421931707,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,8,8,5,4,4,4,4,1
47439,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931128,1421931128,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,3,2,2,2,2,1
1043,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260359,1424260359,0.006,0.0,0.0,0.0,0.0,0,2,,, ,33,33,33,33,33,17,33,1
13407,5190,tcp,FIN,1.557092,1958,2308,31,29,6,6,-,9602.515625,11364.77539,22,24,255,255,2338006961,192919913,89,96,0,0,4580.715848,4376.857838,1421950221,1421950223,74.130479,67.668783,0.000827,0.000699,0.000128,0,0,0.0,0.0,0,4,4,1,1,1,1,1,0
64643,22,tcp,FIN,0.018912,5824,8114,31,29,14,17,ssh,2422588.75,3375211.5,60,60,255,255,232998129,233306739,97,135,0,0,26.004524,28.186606,1421945926,1421945926,0.320542,0.306542,0.00074,0.0006,0.00014,0,0,0.0,0.0,0,2,2,8,9,7,7,7,0
1043,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251911,1424251911,0.003,0.0,0.0,0.0,0.0,0,2,,, ,28,28,10,10,10,10,28,1
0,0,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,1421929875,1421929875,60000.752,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0,2,2,2,2,2,2,2,0
40466,22,tcp,FIN,0.006548,3728,5474,31,29,7,7,ssh,4412950.5,6409285.0,32,24,255,255,3210782543,3211107934,117,228,0,0,13.286743,0.360283,1421936779,1421936779,0.211226,0.251652,0.000758,0.00062,0.000138,0,0,0.0,0.0,0,2,1,3,2,1,1,1,0
1043,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260811,1424260811,0.008,0.0,0.0,0.0,0.0,0,2,,, ,33,33,35,33,33,17,33,1
47439,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260579,1424260579,0.005,0.0,0.0,0.0,0.0,0,2,,, ,23,23,16,16,16,16,23,1
10655,61979,tcp,FIN,0.585774,364,3754,62,252,1,3,ftp-data,4356.628906,46147.48828,8,10,255,255,63351504,2649378410,46,375,0,0,5249.366535,4662.710635,1424250780,1424250780,83.681998,58.342444,0.123338,0.050006,0.073332,0,1,,, ,1,1,2,3,1,1,2,1
47439,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260363,1424260363,0.005,0.0,0.0,0.0,0.0,0,2,,, ,20,20,16,16,16,10,21,1
12073,12187,udp,CON,0.001734,528,304,31,29,0,0,-,1826989.625,1051903.125,4,4,0,0,0,0,132,76,0,0,0.621311,0.304298,1421932476,1421932476,0.443333,0.220667,0.0,0.0,0.0,0,0,0.0,0.0,0,10,6,1,3,1,1,1,0
42031,111,udp,CON,0.004457,568,312,31,29,0,0,-,764639.875,420013.4375,4,4,0,0,0,0,142,78,0,0,1.640016,1.426234,1421948491,1421948491,1.161667,1.011,0.0,0.0,0.0,0,0,0.0,0.0,0,14,17,5,17,1,1,3,0
47439,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251792,1424251792,0.004,0.0,0.0,0.0,0.0,0,2,,, ,14,14,14,14,14,10,14,1
62017,53,udp,CON,0.001068,132,164,31,29,0,0,dns,494382.0313,614232.25,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421953590,1421953590,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,4,3,3,5,1,1,2,0
1043,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260232,1424260232,0.009,0.0,0.0,0.0,0.0,0,0,,, ,18,18,18,18,18,18,18,0
0,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258852,1424258852,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,1,2,1,1,3,1
16709,1781,tcp,FIN,0.009318,2230,15228,31,29,7,11,-,1858768.0,12710883.0,34,36,255,255,2623091517,478035672,66,423,0,0,15.867594,14.279413,1421936560,1421936560,0.270515,0.248829,0.000727,0.000599,0.000128,0,0,0.0,0.0,0,10,3,3,4,1,1,1,0
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260088,1424260088,0.008,0.0,0.0,0.0,0.0,0,2,,, ,24,24,16,16,16,16,24,1
52189,80,tcp,FIN,0.354092,14024,268,254,252,6,1,http,299244.25,5060.831543,18,6,255,255,4011412144,3192614741,779,45,1,0,1292.40585,77.881594,1424260060,1424260061,19.357058,58.222602,0.100982,0.062976,0.038006,0,1,1.0,, ,1,1,2,1,1,1,1,1
48812,53,udp,CON,0.001114,146,178,31,29,0,0,dns,524237.0,639138.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424256357,1424256357,0.009,0.007,0.0,0.0,0.0,0,0,,, ,5,1,4,5,1,1,2,0
19979,80,tcp,FIN,1.043143,1580,10168,31,29,3,5,http,11112.57031,73654.32813,12,18,255,255,1657325512,1658383221,132,565,1,0,9591.413449,7725.045503,1421949064,1421949065,94.794727,61.328409,0.000721,0.000553,0.000168,0,0,1.0,0.0,0,2,2,4,5,1,1,1,0
20789,6881,tcp,FIN,9.947028,24952,1094788,31,29,38,390,-,20022.86523,879469.125,444,858,255,255,3243756535,1103077482,56,1276,0,0,9035.492475,6491.67572,1424255749,1424255759,22.453004,11.619827,0.000564,0.000453,0.000111,0,0,,, ,12,14,4,3,1,1,10,0
0,0,mtp,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258818,1424258818,0.004,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,4,3,3,6,1
18755,80,tcp,FIN,0.740216,828,3064,62,252,2,2,http,8062.51123,28975.32617,10,8,255,255,2923556662,1816512203,83,383,1,1108,4127.23011,169.775047,1424251677,1424251677,82.246222,99.485141,0.112789,0.043153,0.069636,0,1,1.0,, ,1,1,1,1,1,1,1,1
19793,179,tcp,FIN,0.862805,5742,354,254,252,3,1,-,48808.24609,2874.345947,12,8,255,255,3810921964,3565266302,479,44,0,0,4542.679596,181.884516,1421931304,1421931305,78.436819,100.089289,0.194523,0.096061,0.098462,0,1,0.0,0.0,0,2,2,1,1,1,1,1,1
1043,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424255013,1424255013,0.002,0.0,0.0,0.0,0.0,0,2,,, ,28,28,10,11,10,10,28,1
1043,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933588,1421933588,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,11,11,3,3,3,3,3,1
0,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,1
18317,80,tcp,FIN,1.004722,1580,10168,31,29,3,5,http,11537.51953,76470.90625,12,18,255,255,752140619,2898569097,132,565,1,3924,9527.605018,7674.7354,1421942455,1421942456,91.306361,59.069768,0.00068,0.000529,0.000151,0,0,1.0,0.0,0,1,1,1,2,1,1,1,0
1043,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253411,1424253411,0.005,0.0,0.0,0.0,0.0,0,2,,, ,38,38,32,33,32,16,38,1
51277,53,udp,CON,0.00093,146,178,31,29,0,0,dns,627957.0,765591.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421929449,1421929449,0.006,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,3,5,4,3,2,1,2,0
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260339,1424260339,0.008,0.0,0.0,0.0,0.0,0,2,,, ,13,13,13,13,13,13,13,1
51404,143,tcp,FIN,0.805815,7810,15714,31,29,30,32,-,76901.03125,154774.9844,122,126,255,255,309030506,2455414744,64,125,0,0,446.843575,443.286865,1421950529,1421950530,6.656777,6.442488,0.000658,0.000497,0.000161,0,0,0.0,0.0,0,7,8,4,3,1,1,1,0
47439,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261907,1424261907,0.007,0.0,0.0,0.0,0.0,0,0,,, ,15,15,15,15,15,15,15,0
0,0,unas,INT,1.1e-05,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930752,1421930752,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,11,11,2,5,2,2,2,1
18502,143,tcp,FIN,1.277143,7812,14870,31,29,30,32,-,48533.32813,92406.25,122,126,255,255,2917646979,2920943166,64,118,0,0,655.256886,646.091371,1421945394,1421945395,10.551884,10.212728,0.000703,0.000546,0.000157,0,0,0.0,0.0,0,4,11,9,3,3,3,3,0
49950,46148,tcp,FIN,0.069503,2958,31788,31,29,7,18,-,333453.2188,3585802.0,48,50,255,255,1956186419,4140875613,62,636,0,0,83.842174,81.784815,1421941155,1421941155,1.472064,1.406612,0.000746,0.000576,0.00017,0,0,0.0,0.0,0,7,5,1,2,1,1,1,0
60351,80,tcp,FIN,0.611532,818,268,254,252,2,1,http,9641.360352,2930.345459,10,6,255,255,3250647806,1194986267,82,45,1,0,4906.528351,216.311453,1424253224,1424253224,67.948,112.128602,0.071816,0.025638,0.046178,0,1,1.0,, ,1,1,35,1,1,1,1,1
37640,18127,tcp,FIN,0.008889,2230,13358,31,29,7,11,-,1948475.625,11688154.0,34,36,255,255,3256201761,3256509661,66,371,0,0,15.846704,14.995205,1421948186,1421948186,0.259848,0.242294,0.000796,0.00064,0.000156,0,0,0.0,0.0,0,7,6,2,3,1,1,1,0
8363,45051,tcp,FIN,0.016853,2958,31784,31,29,7,18,-,1375185.5,14786211.0,48,50,255,255,3479966977,1330712818,62,636,0,0,19.815138,19.327594,1421937148,1421937148,0.351809,0.331245,0.000746,0.000612,0.000134,0,0,0.0,0.0,0,4,3,1,6,1,1,1,0
57666,80,tcp,FIN,0.264553,770,4998,62,252,2,2,http,20956.10156,136048.3438,10,10,255,255,2058043648,3002952278,77,500,1,2048,1660.873136,2144.286007,1421929303,1421929303,29.394778,26.114222,0.047156,0.023471,0.023685,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1
32591,5190,tcp,FIN,0.006962,2048,2410,31,29,6,7,-,2255673.75,2663602.5,24,26,255,255,1927246666,1927554011,85,93,0,0,17.082536,18.27641,1421936462,1421936462,0.287348,0.25264,0.000802,0.000635,0.000167,0,0,0.0,0.0,0,4,5,1,1,1,1,1,0
21609,64329,tcp,FIN,0.081908,4862,80850,31,29,7,36,-,469307.0,7804854.0,84,86,255,255,2338180561,2362475604,58,940,0,0,56.780486,56.62337,1421950805,1421950805,0.98294,0.951424,0.00116,0.001032,0.000128,0,0,0.0,0.0,0,9,5,4,5,1,1,1,0
26592,24330,tcp,FIN,0.02794,3302,40932,31,29,7,21,-,927988.5625,11510952.0,54,56,255,255,3819397329,3841338793,61,731,0,0,33.530285,33.857326,1421932099,1421932099,0.520962,0.50713,0.000705,0.000548,0.000157,0,0,0.0,0.0,0,3,4,4,2,1,1,1,0
47439,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253459,1424253459,0.005,0.0,0.0,0.0,0.0,0,2,,, ,36,36,28,28,28,15,36,1
59494,111,udp,CON,0.004822,568,312,31,29,0,0,-,706760.6875,388220.6563,4,4,0,0,0,0,142,78,0,0,1.782617,1.524051,1424250351,1424250351,1.263,1.085667,0.0,0.0,0.0,0,0,,, ,5,5,4,5,1,1,3,0
63592,179,tcp,FIN,53.157928,876,526,254,252,5,0,-,123.706856,72.689064,16,12,255,255,1883353761,4087023315,55,44,0,0,408138.9513,14216.277,1424254205,1424254258,3439.196441,4597.1195,0.237391,0.096212,0.141179,0,1,,, ,4,4,3,4,3,3,4,1
59783,65504,tcp,FIN,0.391908,8928,320,31,29,4,1,ftp-data,169243.8125,5450.258789,14,6,255,255,371904537,2692590200,638,53,0,0,2426.231194,96.707656,1424257624,1424257624,30.146769,78.248602,0.000666,0.000543,0.000123,0,0,,, ,3,4,1,4,1,1,3,0
4208,6881,tcp,FIN,0.019079,1540,1644,31,29,4,4,-,605482.5,651187.1875,16,18,255,255,72649465,77843887,96,91,0,0,76.726305,2.242556,1424255042,1424255042,1.250133,1.095471,0.000565,0.000451,0.000114,0,0,,, ,7,10,8,10,5,1,7,0
43277,49424,tcp,FIN,0.058747,3302,35400,31,29,7,21,-,441350.1875,4734607.5,54,56,255,255,397840119,404228130,61,632,0,0,71.099044,69.524919,1421936589,1421936589,1.102321,1.058782,0.000637,0.000513,0.000124,0,0,0.0,0.0,0,9,12,3,3,1,1,1,0
0,0,ospf,INT,9.517505,10880,0,254,0,0,0,-,8916.623047,0.0,40,0,0,0,0,0,272,0,0,0,304.207719,0.0,1424257361,1424257371,244.038594,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,1
1043,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253694,1424253694,0.005,0.0,0.0,0.0,0.0,0,2,,, ,34,34,16,16,16,16,34,1
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259798,1424259798,0.003,0.0,0.0,0.0,0.0,0,2,,, ,11,11,11,11,11,11,11,1
36919,80,tcp,FIN,0.621681,780,834,62,252,2,2,http,9033.572266,9393.885742,10,8,255,255,109571630,2484860612,78,104,1,14,3518.655382,105.252,1424258462,1424258463,69.075667,75.665859,0.174707,0.091359,0.083348,0,1,1.0,, ,1,1,1,1,1,1,1,1
47439,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251909,1424251909,0.006,0.0,0.0,0.0,0.0,0,2,,, ,28,28,18,19,18,18,28,1
17768,25,tcp,FIN,1.59166,37288,3380,31,29,18,8,-,183813.125,16586.45703,52,42,255,255,294633288,2468201298,717,80,0,0,2604.790161,83.683375,1421945189,1421945191,31.20206,38.807902,0.000676,0.000529,0.000147,0,0,0.0,0.0,0,18,8,5,5,3,3,5,0
47439,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252041,1424252041,0.004,0.0,0.0,0.0,0.0,0,2,,, ,18,18,18,19,18,18,18,1
45741,1723,tcp,FIN,0.697267,2516,268,254,252,2,1,-,25987.17578,2570.03418,10,6,255,255,2245287642,472898060,252,45,0,0,4145.379915,174.185703,1424261291,1424261292,77.457556,122.429,0.154046,0.085113,0.068933,0,1,,, ,5,3,2,4,1,1,3,1
6755,57588,tcp,FIN,0.22295,8928,320,31,29,4,1,ftp-data,297501.6875,9580.624023,14,6,255,255,2127205680,447717461,638,53,0,0,1578.394118,67.768945,1424250572,1424250573,17.15,44.461398,0.000645,0.00052,0.000125,0,0,,, ,3,3,3,4,1,1,4,0
47586,111,tcp,FIN,0.95256,564,354,254,252,2,1,-,4266.397949,2603.510498,10,8,255,255,4065928221,1392728580,56,44,0,0,6657.03635,180.226359,1424253116,1424253117,105.84,126.66757,0.103223,0.06521,0.038013,0,1,,, ,3,1,1,2,1,1,1,1
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252394,1424252394,0.009,0.0,0.0,0.0,0.0,0,2,,, ,16,16,16,16,16,16,16,1
1043,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424252609,1424252609,0.005,0.0,0.0,0.0,0.0,0,0,,, ,30,30,18,18,18,18,30,0
1281,65030,tcp,FIN,0.736856,364,4678,62,252,1,3,ftp-data,3463.363281,45718.56641,8,10,255,255,1174103328,3537884564,46,468,0,0,7240.321108,6242.932877,1424250727,1424250728,105.265143,75.927111,0.097551,0.053206,0.044345,0,1,,, ,1,1,2,2,1,1,2,1
7914,43457,tcp,FIN,0.042628,3078,33550,31,29,7,18,-,566200.625,6170404.0,50,50,255,255,1289722062,1311321714,62,671,0,0,0.0,1.264249,1421932624,1421932624,0.881375,0.750918,0.006051,0.005831,0.00022,0,0,0.0,0.0,0,2,10,5,1,1,1,1,0
47439,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260097,1424260097,0.005,0.0,0.0,0.0,0.0,0,2,,, ,37,37,33,33,33,16,37,1
14935,6881,tcp,FIN,28.498207,25680,1094788,31,29,38,390,-,7193.154297,306970.3438,458,858,255,255,1181725841,1187998900,56,1276,0,0,24488.82432,17885.96591,1421945101,1421945130,62.358541,33.252915,0.000581,0.00046,0.000121,0,0,0.0,0.0,0,9,13,16,9,9,9,9,0
0,0,unas,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251670,1424251670,0.006,0.0,0.0,0.0,0.0,0,2,,, ,5,5,2,2,2,2,5,1
4055,80,tcp,FIN,0.197317,1080,268,254,252,2,1,http,39408.66797,9081.833008,10,6,255,255,3981304460,3282059511,108,45,1,0,1024.563861,61.43684,1421929416,1421929416,18.996556,38.259801,0.04923,0.006007,0.043223,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1
16366,33792,tcp,FIN,0.04423,4238,61348,31,29,7,30,-,756047.9375,10946236.0,72,74,255,255,1964718571,1979142708,59,829,0,0,36.079323,35.355678,1421941380,1421941380,0.618549,0.607514,0.000661,0.000484,0.000177,0,0,0.0,0.0,0,3,7,3,2,1,1,1,0
0,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258887,1424258887,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,1
47439,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261061,1424261061,0.005,0.0,0.0,0.0,0.0,0,2,,, ,32,32,18,17,16,16,32,1
0,0,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,1421951535,1421951535,60000.756,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0,2,2,2,2,2,2,2,0
49047,6881,tcp,FIN,5.369685,12312,504404,31,29,18,171,-,18258.05273,749620.125,214,403,255,255,3477999147,3483178436,58,1252,0,0,6583.964773,4828.328244,1421943652,1421943657,25.208286,13.356229,0.000614,0.000478,0.000136,0,0,0.0,0.0,0,8,10,2,1,1,1,1,0
1043,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251937,1424251937,0.005,0.0,0.0,0.0,0.0,0,2,,, ,29,29,14,16,14,14,29,1
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259444,1424259444,0.008,0.0,0.0,0.0,0.0,0,2,,, ,16,16,16,16,16,16,16,1
137,137,udp,REQ,56.867054,5304,0,254,0,0,0,dns,735.188416,0.0,68,0,0,0,0,0,78,0,0,0,1282.530625,0.0,1424261919,1424261975,875.492125,0.0,0.0,0.0,0.0,0,6,,, ,8,12,8,9,8,8,8,1
46942,53,udp,INT,1.1e-05,116,0,62,0,0,0,-,42181816.0,0.0,2,0,0,0,0,0,58,0,0,0,0.0,0.0,1421932452,1421932452,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,3,2,2,2,2,1,2,1
47439,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260194,1424260194,0.004,0.0,0.0,0.0,0.0,0,0,,, ,22,22,19,19,19,19,22,0
49717,143,tcp,FIN,0.82277,7806,15450,31,29,30,32,-,75287.14063,149038.0,122,126,255,255,2351269851,2352291382,64,123,0,0,429.287298,426.151234,1424253192,1424253193,6.796917,6.578056,0.000637,0.000508,0.000129,0,0,,, ,5,5,1,1,1,1,3,0
47439,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252943,1424252943,0.005,0.0,0.0,0.0,0.0,0,2,,, ,31,31,18,18,18,18,31,1
29722,21,tcp,FIN,1.776546,2934,3742,31,29,11,15,ftp,12959.97949,16539.96094,52,54,255,255,850324947,856799415,56,69,0,0,2684.434431,98.659484,1421927831,1421927833,34.827334,33.509133,0.000726,0.000558,0.000168,0,0,0.0,1.0,1,1,1,4,4,1,1,2,0
1043,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424251970,1424251970,0.005,0.0,0.0,0.0,0.0,0,0,,, ,23,23,23,23,23,23,23,0
29720,53,udp,CON,0.001111,146,178,31,29,0,0,-,525652.5625,640864.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955695,1421955695,0.01,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,14,10,4,6,2,1,2,0
47439,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932975,1421932975,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,7,7,4,4,4,4,4,1
21816,25,tcp,FIN,0.044751,37644,3380,31,29,18,8,smtp,6600255.0,589930.9375,52,42,255,255,2990493542,841898088,724,80,0,0,54.38713,2.670761,1424255212,1424255212,0.870922,1.078707,0.000642,0.000521,0.000121,0,0,,, ,1,1,2,4,1,1,2,0
17772,36133,tcp,FIN,0.038631,3302,37798,31,29,7,21,-,671170.8125,7687919.0,54,56,255,255,3873323051,1728209050,61,675,0,0,55.172493,49.500137,1421937160,1421937160,0.722528,0.692745,0.000658,0.000519,0.000139,0,0,0.0,0.0,0,7,6,3,6,1,1,2,0
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254520,1424254520,0.003,0.0,0.0,0.0,0.0,0,2,,, ,32,32,16,16,16,16,32,1
0,0,idpr,INT,1e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258779,1424258779,0.001,0.0,0.0,0.0,0.0,0,2,,, ,3,3,1,3,1,1,3,1
35285,12379,tcp,FIN,0.015879,2766,28558,31,29,7,16,-,1362302.5,14075446.0,44,46,255,255,3603212707,3603539842,63,621,0,0,20.584521,19.834479,1424261652,1424261652,0.379634,0.339067,0.000762,0.000612,0.00015,0,0,,, ,4,5,5,4,1,1,1,0
37924,44247,tcp,FIN,0.017689,2542,23122,31,29,7,14,-,1121148.625,10208378.0,40,42,255,255,3057164861,914561070,64,551,0,0,27.851776,26.853689,1421948025,1421948025,0.445487,0.418805,0.000638,0.000515,0.000123,0,0,0.0,0.0,0,4,7,1,1,1,1,1,0
